iter	Passed	Remaining
1666	37592	75162
1667	37610	75131
1668	37628	75098
1669	37648	75072
1670	37669	75045
1671	37688	75016
1672	37707	74987
1673	37725	74956
1674	37745	74927
1675	37765	74900
1676	37785	74871
1677	37806	74847
1678	37826	74818
1679	37846	74791
1680	37879	74790
1681	37905	74775
1682	37938	74771
1683	37968	74763
1684	37999	74758
1685	38025	74743
1686	38061	74746
1687	38095	74746
1688	38121	74731
1689	38140	74701
1690	38159	74672
1691	38183	74652
1692	38203	74624
1693	38222	74594
1694	38240	74563
1695	38258	74532
1696	38278	74504
1697	38298	74476
1698	38315	74443
1699	38333	74412
1700	38353	74383
1701	38372	74354
1702	38389	74321
1703	38407	74290
1704	38425	74259
1705	38442	74226
1706	38460	74195
1707	38479	74165
1708	38500	74140
1709	38520	74113
1710	38540	74085
1711	38560	74057
1712	38581	74032
1713	38601	74004
1714	38619	73974
1715	38639	73946
1716	38657	73915
1717	38677	73888
1718	38697	73861
1719	38714	73828
1720	38733	73797
1721	38750	73765
1722	38769	73736
1723	38787	73705
1724	38808	73679
1725	38828	73652
1726	38846	73621
1727	38867	73595
1728	38887	73569
1729	38914	73554
1730	38934	73528
1731	38955	73502
1732	38975	73475
1733	38995	73447
1734	39017	73424
1735	39038	73399
1736	39057	73371
1737	39075	73340
1738	39095	73312
1739	39115	73285
1740	39134	73256
1741	39154	73228
1742	39173	73200
1743	39194	73174
1744	39214	73148
1745	39234	73121
1746	39255	73096
1747	39274	73066
1748	39293	73037
1749	39312	73008
1750	39333	72983
1751	39353	72956
1752	39373	72930
1753	39395	72906
1754	39414	72877
1755	39432	72847
1756	39450	72816
1757	39468	72785
1758	39486	72755
1759	39504	72723
1760	39522	72693
1761	39542	72666
1762	39563	72641
1763	39582	72613
1764	39602	72585
1765	39622	72558
1766	39643	72534
1767	39663	72507
1768	39683	72479
1769	39701	72449
1770	39719	72418
1771	39736	72386
1772	39770	72385
1773	39789	72356
1774	39808	72328
1775	39828	72302
1776	39850	72278
1777	39869	72248
1778	39888	72221
1779	39907	72192
1780	39929	72169
1781	39951	72146
1782	39969	72116
1783	39990	72090
1784	40009	72061
1785	40029	72035
1786	40050	72009
1787	40069	71980
1788	40087	71951
1789	40105	71920
1790	40124	71893
1791	40145	71867
1792	40165	71840
1793	40184	71813
1794	40202	71782
1795	40222	71756
1796	40242	71728
1797	40262	71701
1798	40282	71675
1799	40302	71649
1800	40321	71621
1801	40340	71591
1802	40361	71566
1803	40382	71542
1804	40402	71515
1805	40422	71489
1806	40443	71463
1807	40462	71436
1808	40482	71410
1809	40501	71380
1810	40521	71355
1811	40542	71330
1812	40562	71302
1813	40582	71276
1814	40601	71247
1815	40619	71218
1816	40637	71188
1817	40658	71163
1818	40679	71139
1819	40698	71110
1820	40717	71082
1821	40736	71054
1822	40755	71026
1823	40776	71000
1824	40794	70971
1825	40814	70945
1826	40832	70914
1827	40850	70884
1828	40869	70856
1829	40889	70829
1830	40908	70803
1831	40927	70773
1832	40945	70744
1833	40965	70718
1834	40984	70690
1835	41005	70665
1836	41023	70635
1837	41042	70606
1838	41059	70576
1839	41078	70547
1840	41095	70516
1841	41112	70485
1842	41131	70456
1843	41149	70427
1844	41177	70415
1845	41205	70402
1846	41231	70386
1847	41265	70383
1848	41297	70377
1849	41327	70368
1850	41353	70352
1851	41378	70334
1852	41396	70305
1853	41420	70284
1854	41443	70263
1855	41461	70234
1856	41485	70215
1857	41507	70192
1858	41526	70164
1859	41546	70137
1860	41566	70112
1861	41584	70081
1862	41603	70054
1863	41622	70026
1864	41646	70006
1865	41667	69981
1866	41683	69949
1867	41702	69920
1868	41720	69891
1869	41740	69864
1870	41759	69837
1871	41780	69813
1872	41799	69784
1873	41816	69753
1874	41834	69724
1875	41852	69695
1876	41870	69664
1877	41890	69638
1878	41911	69615
1879	41931	69588
1880	41948	69557
1881	41967	69530
1882	41989	69506
1883	42007	69477
1884	42027	69450
1885	42046	69423
1886	42064	69393
1887	42082	69364
1888	42099	69333
1889	42115	69301
1890	42134	69272
1891	42151	69242
1892	42170	69214
1893	42190	69188
1894	42209	69161
1895	42228	69132
1896	42245	69102
1897	42265	69076
1898	42283	69047
1899	42302	69020
1900	42323	68995
1901	42343	68969
1902	42361	68941
1903	42382	68915
1904	42402	68890
1905	42421	68861
1906	42438	68832
1907	42459	68807
1908	42477	68778
1909	42498	68753
1910	42519	68729
1911	42538	68701
1912	42559	68678
1913	42579	68651
1914	42599	68626
1915	42618	68599
1916	42637	68570
1917	42657	68545
1918	42674	68515
1919	42692	68485
1920	42709	68454
1921	42728	68428
1922	42748	68401
1923	42766	68373
1924	42784	68344
1925	42802	68314
1926	42821	68288
1927	42841	68262
1928	42861	68236
1929	42879	68207
1930	42898	68180
1931	42919	68155
1932	42936	68125
1933	42956	68100
1934	42976	68073
1935	42996	68048
1936	43018	68025
1937	43036	67997
1938	43057	67972
1939	43076	67945
1940	43095	67917
1941	43114	67891
1942	43132	67862
1943	43153	67838
1944	43172	67810
1945	43191	67783
1946	43211	67758
1947	43229	67728
1948	43247	67700
1949	43265	67671
1950	43284	67644
1951	43301	67614
1952	43319	67585
1953	43336	67555
1954	43356	67530
1955	43377	67505
1956	43395	67477
1957	43415	67451
1958	43434	67423
1959	43455	67400
1960	43476	67376
1961	43494	67348
1962	43515	67323
1963	43534	67297
1964	43554	67271
1965	43571	67241
1966	43589	67212
1967	43608	67184
1968	43625	67155
1969	43642	67124
1970	43658	67093
1971	43676	67064
1972	43693	67035
1973	43713	67009
1974	43732	66982
1975	43751	66955
1976	43768	66925
1977	43786	66897
1978	43805	66870
1979	43822	66840
1980	43841	66813
1981	43860	66786
1982	43880	66760
1983	43900	66735
1984	43918	66708
1985	43938	66681
1986	43960	66660
1987	43980	66635
1988	43997	66604
1989	44015	66576
1990	44033	66547
1991	44056	66527
1992	44076	66501
1993	44096	66476
1994	44115	66450
1995	44133	66421
1996	44153	66395
1997	44172	66368
1998	44190	66341
1999	44208	66313
2000	44226	66284
2001	44244	66256
2002	44262	66227
2003	44282	66202
2004	44301	66176
2005	44318	66146
2006	44337	66119
2007	44353	66088
2008	44370	66059
2009	44388	66030
2010	44407	66004
2011	44432	65986
2012	44469	65986
2013	44503	65981
2014	44537	65977
2015	44568	65968
2016	44599	65960
2017	44625	65943
2018	44642	65913
2019	44662	65887
2020	44686	65869
2021	44708	65846
2022	44726	65818
2023	44745	65791
2024	44765	65766
2025	44785	65741
2026	44807	65718
2027	44826	65692
2028	44848	65669
2029	44870	65647
2030	44889	65621
2031	44909	65595
2032	44930	65572
2033	44948	65544
2034	44969	65520
2035	44988	65494
2036	45008	65468
2037	45028	65443
2038	45046	65415
2039	45065	65388
2040	45083	65361
2041	45101	65333
2042	45118	65304
2043	45136	65276
2044	45155	65249
2045	45176	65225
2046	45200	65206
2047	45219	65180
2048	45240	65155
2049	45260	65131
2050	45278	65102
2051	45296	65075
2052	45317	65051
2053	45340	65030
2054	45358	65003
2055	45375	64973
2056	45396	64949
2057	45415	64923
2058	45435	64897
2059	45452	64868
2060	45470	64840
2061	45486	64811
2062	45505	64784
2063	45525	64759
2064	45543	64731
2065	45562	64704
2066	45580	64677
2067	45599	64650
2068	45616	64621
2069	45638	64599
2070	45659	64576
2071	45677	64548
2072	45697	64522
2073	45715	64495
2074	45734	64469
2075	45751	64439
2076	45771	64414
2077	45791	64389
2078	45810	64363
2079	45831	64340
2080	45851	64314
2081	45871	64290
2082	45890	64264
2083	45909	64238
2084	45929	64212
2085	45947	64185
2086	45965	64157
2087	45984	64132
2088	46002	64104
2089	46021	64078
2090	46042	64054
2091	46060	64027
2092	46079	64000
2093	46100	63977
2094	46124	63958
2095	46142	63929
2096	46160	63902
2097	46177	63874
2098	46196	63847
2099	46215	63820
2100	46235	63796
2101	46253	63769
2102	46273	63744
2103	46297	63725
2104	46318	63701
2105	46335	63672
2106	46354	63646
2107	46374	63621
2108	46392	63594
2109	46408	63564
2110	46428	63539
2111	46448	63515
2112	46466	63487
2113	46484	63459
2114	46501	63431
2115	46520	63404
2116	46538	63377
2117	46558	63352
2118	46577	63327
2119	46597	63302
2120	46619	63280
2121	46639	63255
2122	46658	63229
2123	46675	63200
2124	46693	63174
2125	46713	63149
2126	46731	63122
2127	46750	63095
2128	46768	63068
2129	46787	63042
2130	46806	63016
2131	46824	62989
2132	46842	62961
2133	46860	62934
2134	46879	62907
2135	46897	62881
2136	46917	62856
2137	46936	62830
2138	46954	62803
2139	46970	62774
2140	46987	62745
2141	47007	62720
2142	47025	62693
2143	47044	62667
2144	47062	62640
2145	47082	62615
2146	47101	62589
2147	47119	62563
2148	47138	62536
2149	47168	62525
2150	47185	62497
2151	47203	62469
2152	47221	62443
2153	47240	62417
2154	47258	62389
2155	47277	62364
2156	47296	62338
2157	47319	62317
2158	47340	62295
2159	47358	62267
