iter	Passed	Remaining
514	16157	140714
515	16176	140571
516	16240	140827
517	16279	140858
518	16358	141234
519	16413	141406
520	16444	141371
521	16485	141424
522	16552	141693
523	16597	141779
524	16627	141727
525	16679	141871
526	16723	141946
527	16747	141848
528	16773	141770
529	16798	141679
530	16823	141587
531	16844	141469
532	16865	141351
533	16884	141212
534	16905	141089
535	16924	140952
536	16944	140827
537	16962	140682
538	16984	140575
539	17004	140445
540	17023	140308
541	17041	140170
542	17061	140041
543	17080	139911
544	17098	139772
545	17118	139645
546	17139	139525
547	17160	139416
548	17179	139282
549	17199	139158
550	17218	139027
551	17239	138915
552	17334	139396
553	17370	139406
554	17416	139486
555	17452	139494
556	17503	139620
557	17567	139843
558	17587	139720
559	17609	139619
560	17629	139495
561	17664	139493
562	17691	139422
563	17726	139425
564	17747	139307
565	17768	139197
566	17791	139099
567	17820	139047
568	17846	138974
569	17866	138856
570	17890	138767
571	17910	138647
572	17926	138501
573	17945	138373
574	17962	138230
575	17978	138083
576	17995	137941
577	18011	137798
578	18031	137678
579	18049	137546
580	18066	137411
581	18084	137280
582	18106	137183
583	18127	137072
584	18149	136972
585	18168	136853
586	18188	136740
587	18211	136647
588	18232	136541
589	18253	136439
590	18277	136358
591	18329	136481
592	18351	136384
593	18370	136265
