iter	Passed	Remaining
156	4088	126129
157	4135	126721
158	4149	126348
159	4185	126607
160	4228	127083
161	4267	127436
162	4306	127808
163	4344	128103
164	4360	127782
165	4396	128030
166	4438	128451
167	4474	128699
168	4503	128726
169	4539	128962
170	4578	129301
171	4615	129568
172	4652	129808
173	4687	130012
174	4725	130281
175	4761	130521
176	4800	130794
177	4840	131130
178	4857	130816
179	4896	131105
180	4934	131368
181	4970	131589
182	5010	131887
183	5050	132197
184	5091	132510
185	5106	132161
186	5141	132331
187	5178	132548
188	5199	132355
189	5235	132540
190	5278	132901
191	5316	133126
192	5351	133284
193	5390	133537
194	5433	133889
195	5474	134173
196	5508	134297
197	5543	134445
198	5580	134637
199	5620	134880
200	5657	135076
201	5697	135337
202	5734	135519
203	5776	135802
204	5792	135478
205	5834	135787
206	5874	136026
207	5912	136219
208	5949	136377
209	5985	136519
210	6027	136806
211	6066	137012
212	6108	137290
213	6150	137554
214	6190	137778
215	6229	137981
216	6268	138171
217	6310	138417
218	6348	138584
219	6389	138824
220	6429	139030
221	6465	139156
222	6480	138831
223	6519	139012
224	6557	139173
225	6600	139418
226	6640	139622
227	6674	139689
228	6710	139806
229	6741	139811
230	6779	139957
231	6820	140163
232	6856	140286
233	6889	140327
234	6923	140383
235	6955	140408
236	6984	140374
237	7019	140449
238	7053	140510
239	7066	140158
240	7099	140193
241	7132	140225
242	7163	140227
243	7195	140261
244	7233	140379
245	7271	140515
246	7301	140496
247	7336	140583
248	7369	140610
249	7402	140645
250	7440	140778
251	7474	140825
252	7507	140865
253	7541	140904
254	7578	141019
255	7618	141189
256	7658	141332
257	7695	141443
258	7732	141550
259	7774	141743
260	7810	141821
261	7848	141932
262	7887	142060
263	7929	142245
264	7971	142429
265	8011	142588
266	8051	142732
267	8093	142911
268	8134	143070
269	8173	143182
270	8215	143353
271	8253	143465
272	8288	143521
273	8330	143678
274	8364	143718
275	8403	143831
276	8441	143929
277	8482	144079
278	8520	144182
279	8561	144328
280	8606	144529
281	8649	144705
282	8684	144758
283	8724	144871
284	8764	145006
285	8810	145211
286	8853	145381
287	8895	145537
288	8934	145639
289	8974	145760
290	9012	145841
291	9053	145973
292	9093	146077
293	9129	146140
294	9165	146174
295	9204	146274
296	9243	146368
297	9282	146463
298	9319	146523
299	9358	146619
300	9400	146758
301	9440	146853
302	9475	146892
303	9515	146983
304	9556	147103
305	9598	147245
306	9640	147368
307	9673	147363
308	9708	147386
309	9749	147499
310	9785	147532
311	9823	147608
312	9859	147638
313	9893	147648
314	9929	147685
315	9968	147753
316	10005	147815
317	10044	147884
318	10084	147985
319	10121	148024
320	10156	148044
321	10191	148059
322	10225	148060
323	10263	148117
324	10296	148113
325	10328	148084
326	10363	148094
327	10417	148387
328	10537	149611
329	10596	149957
330	10678	150626
331	10816	152084
332	10861	152226
333	10909	152404
334	10989	153028
335	11087	153898
336	11124	153928
337	11157	153899
338	11188	153830
339	11221	153800
340	11266	153930
341	11299	153893
342	11330	153830
343	11368	153869
344	11403	153859
345	11435	153818
346	11471	153820
347	11514	153930
348	11550	153931
349	11581	153875
350	11610	153784
351	11641	153724
352	11674	153683
353	11709	153677
354	11738	153592
355	11769	153532
356	11799	153458
357	11834	153451
358	11871	153469
359	11903	153424
360	11936	153390
361	11972	153394
362	12006	153376
363	12041	153359
364	12075	153341
365	12109	153320
366	12148	153357
367	12186	153389
368	12223	153400
369	12259	153410
370	12297	153436
371	12333	153437
372	12371	153462
373	12406	153456
374	12442	153451
375	12478	153462
376	12513	153445
377	12551	153476
378	12591	153521
379	12631	153567
380	12666	153559
381	12704	153580
382	12743	153624
383	12780	153629
384	12814	153608
385	12850	153600
386	12884	153584
387	12926	153648
388	12962	153647
389	12996	153623
390	13034	153648
391	13072	153670
392	13109	153677
393	13146	153683
394	13181	153678
395	13220	153702
396	13258	153721
397	13294	153723
398	13334	153763
399	13373	153791
400	13408	153775
401	13442	153750
402	13479	153763
403	13518	153789
404	13552	153758
405	13586	153738
406	13623	153745
407	13658	153728
408	13693	153711
409	13730	153718
410	13769	153744
411	13807	153760
412	13842	153746
413	13879	153748
414	13919	153780
415	13957	153805
416	13993	153794
417	14029	153784
418	14065	153780
419	14103	153790
420	14141	153805
421	14180	153833
422	14220	153870
423	14256	153862
424	14289	153827
425	14327	153840
426	14376	153966
427	14411	153948
428	14447	153940
429	14484	153940
430	14523	153967
431	14560	153960
432	14600	153997
433	14637	153999
434	14674	153998
435	14697	153852
436	14727	153784
437	14750	153638
438	14772	153479
439	14794	153321
440	14815	153162
441	14836	152994
442	14865	152913
443	14893	152829
444	14929	152815
445	14956	152714
446	14983	152613
447	15011	152526
448	15032	152363
449	15053	152206
450	15075	152054
451	15096	151896
452	15120	151774
453	15145	151652
454	15168	151523
455	15192	151387
456	15214	151242
457	15239	151127
458	15260	150980
459	15283	150844
460	15310	150748
461	15331	150596
462	15354	150459
463	15374	150301
464	15396	150152
465	15417	150008
466	15441	149881
467	15464	149751
468	15490	149649
469	15515	149543
470	15540	149433
471	15561	149285
472	15585	149164
473	15616	149115
474	15640	148991
475	15662	148857
476	15683	148710
477	15706	148584
478	15726	148434
479	15746	148283
480	15766	148122
481	15786	147971
482	15805	147811
483	15825	147656
484	15843	147492
485	15862	147334
486	15880	147166
487	15905	147059
488	15927	146934
489	15951	146822
490	15974	146699
491	16000	146607
492	16021	146471
493	16040	146311
494	16062	146187
495	16087	146083
496	16110	145967
497	16134	145855
498	16155	145718
499	16177	145600
500	16197	145453
501	16218	145322
502	16239	145182
503	16257	145031
504	16277	144883
505	16299	144766
506	16319	144624
507	16341	144496
508	16363	144381
509	16384	144244
510	16414	144196
511	16435	144066
512	16457	143945
513	16478	143818
514	16504	143731
515	16527	143626
516	16551	143517
517	16572	143394
518	16594	143278
519	16616	143155
520	16636	143026
521	16657	142897
522	16680	142790
523	16704	142689
524	16728	142588
525	16754	142505
526	16776	142396
527	16797	142266
528	16818	142143
529	16837	142009
530	16857	141875
531	16877	141746
532	16903	141666
533	16924	141545
534	16943	141402
535	16964	141284
536	16984	141156
537	17006	141045
538	17027	140930
539	17050	140823
540	17073	140725
541	17096	140620
542	17115	140488
543	17136	140370
544	17158	140262
545	17182	140165
546	17207	140079
547	17232	139997
548	17254	139889
549	17276	139785
550	17296	139659
551	17317	139542
552	17337	139419
553	17356	139287
554	17375	139158
555	17396	139050
556	17418	138942
557	17450	138912
558	17471	138805
559	17498	138739
560	17521	138644
561	17543	138537
562	17563	138416
563	17584	138306
564	17604	138189
565	17627	138089
566	17646	137962
567	17666	137851
568	17686	137734
569	17707	137617
570	17728	137512
571	17750	137409
572	17770	137295
573	17793	137204
574	17814	137094
575	17833	136974
576	17853	136858
577	17876	136763
578	17899	136669
579	17919	136557
580	17939	136448
581	17960	136339
582	17981	136230
583	18001	136118
584	18022	136014
585	18043	135913
586	18066	135824
587	18089	135732
588	18118	135689
589	18156	135713
590	18177	135608
591	18197	135495
592	18219	135399
593	18239	135293
594	18259	135181
595	18281	135090
596	18305	135007
597	18325	134898
598	18346	134796
599	18366	134688
600	18389	134598
601	18410	134497
602	18433	134414
603	18455	134323
604	18483	134270
605	18503	134165
606	18523	134060
607	18543	133952
608	18562	133838
609	18583	133737
610	18606	133653
611	18627	133560
612	18648	133460
613	18673	133394
614	18696	133309
615	18718	133215
616	18739	133122
617	18759	133013
618	18778	132904
619	18798	132805
620	18819	132704
621	18839	132603
622	18859	132499
623	18885	132439
624	18905	132335
625	18924	132230
626	18950	132166
627	18979	132128
628	19005	132073
629	19031	132011
630	19058	131959
631	19084	131901
632	19108	131825
633	19135	131776
634	19160	131711
635	19190	131678
636	19217	131623
637	19244	131577
638	19271	131521
639	19294	131444
640	19320	131383
641	19344	131310
642	19368	131240
643	19388	131144
644	19412	131073
645	19432	130972
646	19456	130905
647	19481	130839
648	19507	130780
649	19529	130698
650	19550	130605
651	19572	130525
652	19595	130447
653	19621	130388
654	19646	130323
655	19675	130291
656	19699	130217
657	19722	130141
658	19746	130075
659	19766	129980
660	19789	129905
661	19810	129816
662	19833	129740
663	19856	129666
664	19878	129580
665	19898	129492
666	19921	129412
667	19947	129359
668	19971	129291
669	19994	129217
670	20014	129125
671	20040	129070
672	20067	129025
673	20091	128956
674	20109	128849
675	20129	128758
676	20150	128670
677	20173	128595
678	20191	128494
679	20209	128388
680	20229	128299
681	20255	128243
682	20281	128193
683	20306	128130
684	20330	128065
685	20352	127989
686	20375	127916
687	20395	127825
688	20415	127736
689	20436	127656
690	20458	127576
691	20479	127493
692	20501	127419
693	20523	127339
694	20552	127306
695	20575	127234
696	20595	127145
697	20614	127051
698	20634	126964
699	20660	126912
700	20684	126854
701	20708	126786
702	20731	126719
703	20753	126643
704	20775	126565
705	20793	126467
706	20815	126392
707	20834	126302
708	20858	126241
709	20880	126164
710	20900	126080
711	20922	126003
712	20944	125931
713	20965	125850
714	20986	125770
715	21006	125686
716	21028	125616
717	21052	125551
718	21090	125577
719	21115	125520
720	21141	125472
721	21163	125395
722	21186	125328
723	21207	125255
724	21228	125173
725	21252	125117
726	21272	125032
727	21292	124949
728	21314	124873
729	21335	124797
730	21356	124720
731	21379	124655
732	21402	124592
733	21424	124516
734	21450	124472
735	21474	124409
736	21496	124339
737	21515	124255
738	21538	124189
739	21566	124154
740	21588	124082
741	21608	124003
742	21631	123938
743	21653	123868
744	21674	123793
745	21696	123721
746	21721	123669
747	21741	123589
748	21760	123505
749	21780	123424
750	21799	123337
751	21819	123257
752	21843	123201
753	21868	123146
754	21890	123078
755	21912	123012
756	21935	122949
757	21957	122882
758	21979	122813
759	21999	122735
760	22023	122677
761	22044	122604
762	22067	122543
763	22087	122462
764	22108	122391
765	22129	122317
766	22148	122237
767	22169	122163
768	22191	122095
769	22213	122029
770	22238	121982
771	22260	121915
772	22282	121849
773	22304	121781
774	22329	121733
775	22352	121669
776	22375	121608
777	22396	121541
778	22424	121505
779	22449	121459
780	22471	121390
781	22493	121327
782	22515	121260
783	22535	121188
784	22556	121115
785	22581	121066
786	22606	121017
787	22628	120953
788	22650	120887
789	22671	120820
790	22693	120753
791	22713	120680
792	22735	120614
793	22757	120551
794	22778	120484
795	22800	120420
796	22823	120358
797	22845	120296
798	22865	120224
799	22885	120149
800	22906	120081
801	22927	120014
802	22949	119950
803	22976	119911
804	23003	119874
805	23032	119848
806	23052	119776
807	23074	119711
808	23096	119650
809	23115	119574
810	23135	119497
811	23158	119444
812	23181	119384
813	23203	119323
814	23231	119290
815	23253	119232
816	23277	119178
817	23302	119132
818	23327	119089
819	23353	119046
820	23378	119000
821	23406	118968
822	23433	118933
823	23455	118871
824	23478	118815
825	23502	118762
826	23526	118713
827	23546	118644
828	23570	118589
829	23597	118553
830	23630	118551
831	23651	118485
832	23671	118412
833	23690	118338
834	23714	118286
835	23739	118241
836	23765	118202
837	23792	118167
838	23816	118115
839	23838	118055
840	23858	117988
841	23879	117921
842	23899	117851
843	23921	117793
844	23944	117740
845	23968	117689
846	23986	117610
847	24009	117556
848	24028	117482
849	24049	117418
850	24073	117371
851	24100	117332
852	24125	117291
853	24146	117228
854	24166	117156
855	24186	117089
856	24206	117023
857	24227	116958
858	24246	116885
859	24265	116813
860	24288	116760
861	24308	116694
862	24329	116631
863	24350	116568
864	24371	116505
865	24397	116465
866	24418	116401
867	24437	116329
868	24457	116262
869	24477	116197
870	24500	116143
871	24519	116076
872	24540	116012
873	24563	115959
874	24588	115919
875	24613	115875
876	24639	115838
877	24661	115778
878	24682	115716
879	24702	115650
880	24724	115598
881	24747	115544
882	24767	115478
883	24787	115411
884	24812	115371
885	24832	115305
886	24854	115249
887	24877	115198
888	24899	115144
889	24920	115083
890	24943	115033
891	24965	114973
892	24988	114925
893	25010	114868
894	25029	114802
895	25050	114738
896	25071	114678
897	25090	114610
898	25110	114545
899	25134	114501
900	25153	114432
901	25173	114370
902	25197	114325
903	25223	114287
904	25245	114234
905	25267	114180
906	25290	114126
907	25313	114077
908	25333	114016
909	25353	113949
910	25373	113890
911	25395	113834
912	25414	113767
913	25437	113717
914	25460	113666
915	25484	113621
916	25505	113566
917	25529	113522
918	25552	113470
919	25576	113425
920	25602	113388
921	25622	113329
922	25643	113272
923	25675	113259
924	25697	113208
925	25720	113158
926	25743	113108
927	25766	113063
928	25791	113020
929	25817	112986
930	25838	112929
931	25858	112868
932	25879	112808
933	25897	112742
934	25918	112681
935	25939	112625
936	25966	112595
937	25989	112548
938	26011	112492
939	26032	112440
940	26056	112394
941	26077	112336
942	26101	112292
943	26124	112246
944	26145	112189
945	26165	112129
946	26187	112078
947	26208	112023
948	26228	111961
949	26249	111905
950	26269	111847
951	26289	111786
952	26311	111732
953	26330	111670
954	26351	111612
955	26376	111577
956	26400	111532
957	26419	111471
958	26442	111422
959	26465	111376
960	26487	111322
961	26508	111270
962	26528	111209
963	26548	111152
964	26574	111116
965	26595	111060
966	26614	110997
967	26633	110936
968	26653	110878
969	26678	110839
970	26708	110822
971	26730	110770
972	26753	110726
973	26778	110686
974	26802	110644
975	26823	110592
976	26847	110548
977	26869	110500
978	26891	110450
979	26913	110399
980	26933	110344
981	26954	110287
982	26977	110241
983	26998	110188
984	27018	110131
985	27039	110077
986	27060	110022
987	27080	109967
988	27105	109927
989	27128	109883
990	27147	109822
991	27169	109772
992	27189	109714
993	27211	109666
994	27233	109620
995	27256	109573
996	27280	109532
997	27309	109511
998	27336	109484
999	27362	109450
1000	27388	109418
1001	27415	109389
1002	27442	109360
1003	27464	109311
1004	27484	109253
1005	27507	109211
1006	27528	109156
1007	27552	109117
1008	27580	109090
1009	27603	109049
1010	27631	109022
1011	27654	108978
1012	27677	108933
1013	27698	108881
1014	27724	108847
1015	27757	108844
1016	27780	108800
1017	27800	108744
1018	27821	108693
1019	27844	108648
1020	27869	108612
1021	27892	108569
1022	27916	108529
1023	27942	108495
1024	27967	108460
1025	27988	108408
1026	28008	108351
1027	28028	108297
1028	28049	108246
1029	28074	108207
1030	28100	108177
1031	28121	108124
1032	28143	108076
1033	28163	108024
1034	28184	107971
1035	28206	107926
1036	28229	107880
1037	28250	107831
1038	28272	107782
1039	28294	107736
1040	28313	107679
1041	28336	107636
1042	28356	107582
1043	28378	107533
1044	28399	107484
1045	28421	107435
1046	28440	107379
1047	28461	107329
1048	28482	107278
1049	28502	107224
1050	28522	107170
1051	28545	107125
1052	28564	107070
1053	28584	107014
1054	28604	106960
1055	28625	106911
1056	28646	106863
1057	28667	106812
1058	28688	106763
1059	28708	106710
1060	28733	106674
1061	28763	106656
1062	28784	106608
1063	28804	106554
1064	28823	106497
1065	28844	106447
1066	28866	106403
1067	28888	106358
1068	28910	106311
1069	28937	106285
1070	28959	106239
1071	28979	106184
1072	29001	106142
1073	29025	106103
1074	29047	106058
1075	29068	106008
1076	29088	105954
1077	29108	105901
1078	29129	105855
1079	29150	105805
1080	29169	105751
1081	29190	105700
1082	29211	105651
1083	29232	105605
1084	29253	105556
1085	29273	105504
1086	29308	105503
1087	29333	105471
1088	29356	105430
1089	29378	105385
1090	29401	105343
1091	29421	105293
1092	29442	105242
1093	29462	105191
1094	29483	105145
1095	29506	105102
1096	29531	105068
1097	29554	105027
1098	29577	104987
1099	29598	104939
1100	29617	104886
1101	29637	104833
1102	29659	104790
1103	29681	104746
1104	29702	104699
1105	29728	104669
1106	29751	104625
1107	29779	104606
1108	29804	104570
1109	29826	104528
1110	29850	104491
1111	29872	104445
1112	29892	104394
1113	29918	104364
1114	29940	104322
1115	29964	104283
1116	29987	104245
1117	30007	104195
1118	30032	104162
1119	30054	104117
1120	30074	104066
1121	30094	104015
1122	30117	103977
1123	30139	103932
1124	30162	103892
1125	30183	103847
1126	30204	103799
1127	30224	103749
1128	30245	103702
1129	30265	103651
1130	30285	103602
1131	30307	103558
1132	30334	103532
1133	30356	103492
1134	30377	103445
1135	30398	103397
1136	30420	103355
1137	30442	103313
1138	30464	103269
1139	30485	103221
1140	30510	103189
1141	30532	103146
1142	30553	103101
1143	30573	103051
1144	30596	103012
1145	30617	102967
1146	30637	102918
1147	30657	102869
1148	30678	102823
1149	30699	102776
1150	30723	102740
1151	30744	102695
1152	30765	102648
1153	30786	102603
1154	30811	102570
1155	30832	102525
1156	30854	102484
1157	30874	102436
1158	30898	102398
1159	30919	102354
1160	30939	102306
1161	30961	102262
1162	30984	102224
1163	31006	102183
1164	31030	102147
1165	31050	102100
1166	31073	102061
1167	31094	102015
1168	31120	101988
1169	31145	101955
1170	31166	101911
1171	31186	101860
1172	31205	101810
1173	31225	101763
1174	31251	101734
1175	31277	101706
1176	31303	101677
1177	31330	101650
1178	31361	101639
1179	31388	101613
1180	31411	101576
1181	31434	101538
1182	31458	101502
1183	31483	101470
1184	31511	101447
1185	31535	101413
1186	31561	101385
1187	31582	101340
1188	31604	101298
1189	31626	101257
1190	31652	101229
1191	31675	101192
1192	31703	101170
1193	31732	101149
1194	31759	101125
1195	31782	101086
1196	31802	101038
1197	31823	100997
1198	31846	100958
1199	31873	100932
1200	31900	100907
1201	31927	100883
1202	31954	100857
1203	31979	100826
1204	32002	100787
1205	32027	100755
1206	32053	100729
1207	32080	100703
1208	32108	100681
1209	32132	100645
1210	32152	100597
1211	32175	100560
1212	32196	100516
1213	32219	100479
1214	32243	100446
1215	32267	100410
1216	32295	100387
1217	32316	100345
1218	32337	100300
1219	32359	100261
1220	32381	100220
1221	32404	100183
1222	32426	100142
1223	32449	100106
1224	32472	100066
1225	32504	100057
1226	32531	100034
1227	32556	100001
1228	32581	99969
1229	32606	99940
1230	32634	99917
1231	32655	99875
1232	32677	99835
1233	32702	99802
1234	32725	99766
1235	32752	99740
1236	32778	99714
1237	32802	99679
1238	32828	99650
1239	32852	99616
1240	32883	99603
1241	32916	99597
1242	32945	99578
1243	32972	99554
1244	33003	99539
1245	33030	99515
1246	33051	99473
1247	33075	99437
1248	33098	99400
1249	33120	99361
1250	33141	99317
1251	33163	99278
1252	33188	99247
1253	33213	99217
1254	33238	99184
1255	33262	99151
1256	33287	99120
1257	33315	99097
1258	33343	99077
1259	33368	99047
1260	33390	99006
1261	33413	98969
1262	33436	98933
1263	33458	98892
1264	33483	98862
1265	33506	98827
1266	33527	98783
1267	33552	98752
1268	33578	98724
1269	33604	98695
1270	33629	98665
1271	33653	98631
1272	33676	98594
1273	33697	98553
1274	33719	98514
1275	33742	98478
1276	33763	98435
1277	33784	98392
1278	33806	98354
1279	33828	98315
1280	33851	98277
1281	33872	98234
1282	33893	98192
1283	33913	98147
1284	33936	98110
1285	33956	98066
1286	33977	98025
1287	33998	97982
1288	34021	97945
1289	34041	97903
1290	34063	97863
1291	34086	97827
1292	34107	97785
1293	34128	97743
1294	34150	97704
1295	34173	97667
1296	34197	97634
1297	34218	97593
1298	34238	97548
1299	34262	97515
1300	34283	97475
1301	34310	97449
1302	34335	97419
1303	34359	97385
1304	34380	97345
1305	34402	97307
1306	34423	97266
1307	34444	97224
1308	34468	97191
1309	34491	97154
1310	34513	97115
1311	34536	97081
1312	34558	97043
1313	34581	97008
1314	34603	96969
1315	34627	96935
1316	34647	96892
1317	34671	96860
1318	34693	96821
1319	34715	96782
1320	34735	96739
1321	34756	96697
1322	34776	96655
1323	34796	96609
1324	34816	96565
1325	34840	96535
1326	34862	96495
1327	34884	96457
1328	34904	96413
1329	34936	96403
1330	34958	96365
1331	34981	96329
1332	35004	96294
1333	35025	96255
1334	35048	96219
1335	35069	96178
1336	35088	96133
1337	35109	96092
1338	35130	96050
1339	35148	96002
1340	35167	95957
1341	35188	95916
1342	35210	95877
1343	35231	95837
1344	35254	95803
1345	35282	95782
1346	35308	95756
1347	35340	95743
1348	35361	95704
1349	35383	95665
1350	35406	95631
1351	35431	95601
1352	35457	95575
1353	35486	95556
1354	35518	95545
1355	35545	95523
1356	35574	95502
1357	35601	95480
1358	35632	95465
1359	35662	95449
1360	35687	95420
1361	35710	95385
1362	35733	95349
1363	35754	95310
1364	35778	95277
1365	35802	95246
1366	35826	95214
1367	35852	95188
1368	35877	95157
1369	35897	95116
1370	35918	95076
1371	35937	95030
1372	35966	95010
1373	36001	95007
1374	36027	94981
1375	36053	94953
1376	36077	94923
1377	36099	94886
1378	36123	94854
1379	36147	94820
1380	36168	94783
1381	36194	94755
1382	36222	94732
1383	36245	94699
1384	36267	94662
1385	36291	94630
1386	36314	94596
1387	36337	94560
1388	36357	94519
1389	36377	94476
1390	36396	94431
1391	36416	94389
1392	36438	94351
1393	36459	94312
1394	36479	94272
1395	36501	94233
1396	36520	94189
1397	36539	94145
1398	36560	94105
1399	36584	94073
1400	36608	94043
1401	36632	94010
1402	36656	93978
1403	36677	93940
1404	36701	93909
1405	36722	93869
1406	36742	93828
1407	36763	93788
1408	36783	93746
1409	36803	93704
1410	36828	93676
1411	36851	93642
1412	36874	93607
1413	36897	93575
1414	36921	93542
1415	36942	93504
1416	36965	93469
1417	36988	93435
1418	37010	93398
1419	37034	93367
1420	37055	93329
1421	37076	93291
1422	37096	93250
1423	37117	93209
1424	37139	93173
1425	37160	93136
1426	37194	93130
1427	37218	93098
1428	37240	93062
1429	37262	93025
1430	37283	92987
1431	37303	92947
1432	37324	92907
1433	37347	92873
1434	37369	92837
1435	37391	92800
1436	37415	92770
1437	37437	92734
1438	37457	92692
1439	37477	92653
1440	37500	92619
1441	37524	92587
1442	37546	92551
1443	37568	92517
1444	37590	92479
1445	37611	92443
1446	37635	92410
1447	37658	92377
1448	37679	92340
1449	37704	92311
1450	37726	92275
1451	37749	92242
1452	37772	92208
1453	37794	92173
1454	37819	92145
1455	37844	92115
1456	37866	92080
1457	37889	92047
1458	37913	92016
1459	37935	91981
1460	37957	91945
1461	37983	91918
1462	38005	91884
1463	38034	91865
1464	38058	91834
1465	38080	91798
1466	38102	91763
1467	38124	91727
1468	38147	91695
1469	38170	91660
1470	38195	91632
1471	38217	91598
1472	38238	91558
1473	38258	91518
1474	38278	91479
1475	38296	91434
1476	38315	91392
1477	38337	91355
1478	38359	91321
1479	38382	91287
1480	38407	91259
1481	38429	91224
1482	38452	91191
1483	38473	91155
1484	38493	91113
1485	38513	91074
1486	38533	91033
1487	38552	90991
1488	38572	90952
1489	38591	90910
1490	38614	90876
1491	38635	90839
1492	38656	90801
1493	38678	90766
1494	38700	90731
1495	38718	90688
1496	38739	90650
1497	38758	90608
1498	38781	90575
1499	38802	90540
1500	38823	90502
1501	38844	90463
1502	38865	90426
1503	38889	90396
1504	38910	90359
1505	38931	90323
1506	38951	90283
1507	38970	90242
1508	38993	90209
1509	39013	90170
1510	39032	90128
1511	39050	90084
1512	39068	90040
1513	39085	89995
1514	39107	89959
1515	39128	89923
1516	39149	89887
1517	39171	89852
1518	39195	89820
1519	39215	89782
1520	39237	89749
1521	39257	89710
1522	39279	89674
1523	39299	89636
1524	39322	89603
1525	39348	89577
1526	39372	89548
1527	39395	89515
1528	39415	89477
1529	39437	89444
1530	39462	89416
1531	39482	89377
1532	39503	89340
1533	39532	89321
1534	39562	89304
1535	39592	89288
1536	39619	89265
1537	39643	89237
1538	39670	89213
1539	39694	89184
1540	39718	89154
1541	39747	89135
1542	39770	89103
1543	39793	89070
1544	39816	89038
1545	39843	89016
1546	39867	88986
1547	39896	88968
1548	39925	88950
1549	39951	88923
1550	39977	88899
1551	40003	88874
1552	40030	88850
1553	40054	88820
1554	40074	88782
1555	40098	88753
1556	40126	88730
1557	40147	88694
1558	40168	88659
1559	40196	88637
1560	40216	88599
1561	40238	88566
1562	40260	88532
1563	40281	88496
1564	40305	88466
1565	40330	88439
1566	40355	88410
1567	40376	88374
1568	40399	88343
1569	40421	88308
1570	40443	88275
1571	40466	88243
1572	40489	88212
1573	40512	88181
1574	40539	88157
1575	40560	88121
1576	40587	88098
1577	40613	88072
1578	40634	88037
1579	40656	88003
1580	40681	87975
1581	40703	87941
1582	40723	87905
1583	40747	87873
1584	40767	87836
1585	40787	87797
1586	40809	87764
1587	40832	87732
1588	40856	87703
1589	40877	87668
1590	40897	87630
1591	40919	87596
1592	40940	87561
1593	40963	87528
1594	40983	87491
1595	41003	87453
1596	41023	87414
1597	41045	87381
1598	41068	87349
1599	41090	87316
1600	41112	87284
1601	41138	87258
1602	41162	87228
1603	41183	87194
1604	41205	87160
1605	41226	87125
1606	41248	87091
1607	41267	87051
1608	41286	87012
1609	41309	86980
1610	41329	86942
1611	41349	86905
1612	41369	86867
1613	41391	86834
1614	41414	86804
1615	41436	86769
1616	41455	86731
1617	41476	86696
1618	41497	86661
1619	41519	86626
1620	41543	86598
1621	41570	86574
1622	41591	86539
1623	41613	86506
1624	41634	86472
1625	41655	86435
1626	41678	86404
1627	41702	86377
1628	41726	86346
1629	41750	86318
1630	41772	86285
1631	41795	86254
1632	41818	86223
1633	41841	86191
1634	41863	86158
1635	41884	86124
1636	41905	86089
1637	41925	86051
1638	41949	86022
1639	41968	85984
1640	41989	85949
1641	42008	85911
1642	42027	85870
1643	42046	85831
1644	42066	85795
1645	42086	85758
1646	42109	85726
1647	42129	85690
1648	42154	85663
1649	42177	85633
1650	42199	85599
1651	42220	85564
1652	42242	85532
1653	42263	85497
1654	42283	85461
1655	42303	85424
1656	42323	85388
1657	42347	85358
1658	42368	85324
1659	42391	85293
1660	42412	85259
1661	42434	85225
1662	42455	85191
1663	42475	85155
1664	42495	85119
1665	42516	85084
1666	42536	85047
1667	42561	85020
