iter	Passed	Remaining
239	9339	185225
240	9364	184915
241	9389	184609
242	9415	184309
243	9438	183979
244	9465	183700
245	9490	183407
246	9514	183091
247	9540	182815
248	9564	182495
249	9588	182179
250	9611	181853
251	9638	181595
252	9663	181315
253	9691	181081
254	9717	180814
255	9741	180528
256	9766	180238
257	9792	179976
258	9818	179725
259	9845	179499
260	9874	179297
261	9899	179027
262	9924	178759
263	9949	178483
264	9975	178238
265	10003	178027
266	10027	177758
267	10051	177480
268	10077	177235
269	10101	176965
270	10128	176749
271	10154	176507
272	10179	176265
273	10204	176005
274	10228	175746
275	10251	175472
276	10276	175221
277	10303	175015
278	10328	174763
279	10352	174511
280	10377	174277
281	10401	174019
282	10426	173787
283	10451	173561
284	10475	173308
285	10502	173113
286	10527	172879
287	10554	172682
288	10580	172467
289	10604	172229
290	10628	171992
291	10651	171732
292	10680	171575
293	10703	171329
294	10727	171100
295	10752	170878
296	10776	170653
297	10803	170455
298	10829	170265
299	10854	170050
300	10880	169852
301	10905	169643
302	10933	169489
303	10965	169393
304	10994	169244
305	11026	169147
306	11055	169008
307	11082	168831
308	11111	168680
309	11138	168513
310	11168	168383
311	11196	168228
312	11223	168069
313	11255	167975
314	11280	167778
315	11304	167571
316	11331	167396
317	11355	167184
318	11379	166984
319	11403	166783
320	11427	166576
321	11453	166396
322	11478	166210
323	11502	166012
324	11525	165794
325	11548	165580
326	11571	165364
327	11595	165159
328	11619	164974
329	11645	164808
330	11675	164690
331	11699	164503
332	11725	164326
333	11750	164155
334	11774	163958
335	11799	163793
336	11822	163591
337	11845	163388
338	11869	163193
339	11897	163066
340	11924	162915
341	11950	162768
342	11976	162607
343	12001	162442
344	12027	162280
345	12051	162109
346	12079	161976
347	12104	161805
348	12127	161617
349	12152	161451
350	12179	161318
351	12202	161126
352	12227	160967
353	12255	160840
354	12278	160658
355	12301	160471
356	12326	160311
357	12348	160122
358	12373	159963
359	12401	159842
360	12427	159701
361	12450	159518
362	12473	159342
363	12499	159198
364	12524	159040
365	12548	158877
366	12571	158707
367	12593	158518
368	12618	158358
369	12640	158175
370	12665	158031
371	12688	157860
372	12715	157732
373	12739	157580
374	12764	157432
375	12787	157261
376	12809	157083
377	12833	156916
378	12856	156752
379	12880	156594
380	12904	156445
381	12929	156298
382	12953	156156
383	12978	156012
384	13001	155851
385	13025	155703
386	13048	155535
387	13074	155411
388	13098	155256
389	13120	155094
390	13144	154940
391	13170	154815
392	13194	154675
393	13217	154521
394	13241	154366
395	13264	154211
396	13289	154087
397	13312	153929
398	13334	153765
399	13358	153624
400	13381	153472
401	13404	153317
402	13435	153254
403	13461	153137
404	13483	152983
405	13507	152840
406	13530	152693
407	13553	152546
408	13577	152408
409	13601	152275
410	13626	152141
411	13650	152006
412	13675	151882
413	13700	151763
414	13726	151648
415	13751	151532
416	13776	151411
417	13804	151316
418	13829	151196
419	13853	151064
420	13875	150918
421	13901	150806
422	13926	150690
423	13953	150591
424	13979	150490
425	14003	150357
426	14027	150227
427	14049	150084
428	14072	149941
429	14096	149814
430	14121	149700
431	14145	149571
432	14170	149458
433	14193	149324
434	14225	149284
435	14256	149232
436	14285	149161
437	14311	149063
438	14339	148982
439	14365	148874
440	14391	148775
441	14417	148679
442	14445	148594
443	14468	148468
444	14494	148367
445	14518	148248
446	14541	148119
447	14565	148000
448	14589	147873
449	14614	147772
450	14637	147645
451	14661	147522
452	14685	147409
453	14709	147293
454	14736	147199
455	14759	147074
456	14781	146938
457	14806	146834
458	14829	146713
459	14852	146587
460	14875	146461
461	14899	146352
462	14924	146252
463	14950	146153
464	14974	146040
465	14997	145919
466	15020	145795
467	15043	145675
468	15067	145565
469	15090	145448
470	15115	145342
471	15140	145241
472	15166	145151
473	15189	145034
474	15215	144945
475	15239	144843
476	15263	144732
477	15288	144637
478	15313	144533
479	15338	144433
480	15363	144344
481	15387	144235
482	15412	144140
483	15437	144036
484	15461	143935
485	15485	143828
486	15508	143714
487	15531	143602
488	15555	143499
489	15581	143409
490	15607	143328
491	15632	143237
492	15656	143128
493	15682	143046
494	15705	142937
495	15729	142838
496	15754	142744
497	15777	142630
498	15800	142525
499	15829	142465
500	15852	142360
501	15882	142306
502	15910	142243
503	15937	142176
504	15968	142137
505	15995	142059
506	16016	141941
507	16041	141850
508	16066	141753
509	16090	141663
510	16116	141576
511	16139	141476
512	16163	141371
513	16191	141311
514	16217	141237
515	16243	141155
516	16267	141059
517	16292	140969
518	16316	140876
519	16340	140780
520	16364	140686
521	16388	140590
522	16412	140490
523	16436	140396
524	16460	140309
525	16485	140223
526	16510	140133
527	16534	140039
528	16558	139950
529	16580	139838
530	16603	139737
531	16627	139650
532	16653	139572
533	16682	139519
534	16707	139437
535	16732	139354
536	16756	139263
537	16780	139175
538	16805	139089
539	16829	139000
540	16852	138902
541	16876	138814
542	16901	138725
543	16926	138650
544	16950	138561
545	16974	138471
546	16997	138372
547	17020	138278
548	17044	138185
549	17067	138093
550	17091	138006
551	17116	137922
552	17139	137830
553	17161	137727
554	17186	137647
555	17211	137566
556	17237	137496
557	17260	137401
558	17284	137315
559	17309	137237
560	17333	137157
561	17361	137100
562	17386	137024
563	17412	136956
564	17444	136933
565	17483	136968
566	17508	136888
567	17535	136822
568	17560	136745
569	17586	136683
570	17612	136612
571	17637	136536
572	17664	136475
573	17692	136423
574	17717	136344
575	17740	136256
576	17762	136160
577	17787	136081
578	17811	136000
579	17836	135929
580	17863	135868
581	17889	135803
582	17915	135736
583	17939	135649
584	17962	135560
585	17985	135477
586	18011	135411
587	18035	135324
588	18058	135242
589	18083	135168
590	18107	135088
591	18133	135017
592	18157	134939
593	18181	134859
594	18207	134795
595	18232	134723
596	18256	134642
597	18279	134561
598	18302	134473
599	18326	134393
600	18349	134312
601	18378	134265
602	18407	134227
603	18436	134185
604	18461	134112
605	18485	134032
606	18509	133960
607	18532	133870
608	18555	133789
609	18579	133712
610	18605	133645
611	18627	133558
612	18652	133485
613	18678	133424
614	18706	133377
615	18729	133294
616	18753	133222
617	18776	133137
618	18800	133064
619	18825	132993
620	18850	132923
621	18879	132886
622	18906	132832
623	18929	132748
624	18952	132665
625	18976	132591
626	18999	132512
627	19022	132427
628	19044	132340
629	19072	132293
630	19097	132229
631	19120	132150
632	19143	132067
633	19167	131996
634	19194	131944
635	19219	131875
636	19244	131814
637	19270	131753
638	19293	131675
639	19316	131595
640	19342	131533
641	19365	131456
642	19389	131382
643	19411	131301
644	19435	131227
645	19459	131154
646	19482	131078
647	19506	131008
648	19532	130952
649	19566	130944
650	19596	130912
651	19625	130879
652	19654	130840
653	19679	130776
654	19705	130718
655	19730	130653
656	19756	130596
657	19779	130520
658	19803	130448
659	19828	130388
660	19856	130345
661	19884	130301
662	19912	130256
663	19944	130240
664	19966	130157
665	19990	130087
666	20015	130027
667	20041	129968
668	20063	129888
669	20088	129824
670	20112	129757
671	20137	129695
672	20162	129630
673	20186	129563
674	20212	129511
675	20237	129450
676	20261	129378
677	20284	129303
678	20307	129231
679	20329	129152
680	20354	129092
681	20378	129024
682	20402	128960
683	20429	128908
684	20453	128844
685	20479	128789
686	20504	128724
687	20527	128654
688	20552	128593
689	20575	128522
690	20600	128461
691	20624	128394
692	20647	128327
693	20677	128293
694	20708	128273
695	20732	128205
696	20757	128149
697	20782	128086
698	20811	128056
699	20844	128044
700	20877	128032
701	20904	127987
702	20932	127949
703	20956	127883
704	20980	127819
705	21004	127749
706	21026	127678
707	21051	127614
708	21075	127552
709	21098	127482
710	21122	127417
711	21146	127357
712	21174	127313
713	21200	127264
714	21228	127219
715	21251	127153
716	21275	127090
717	21300	127032
718	21326	126977
719	21350	126918
720	21375	126857
721	21398	126787
722	21425	126744
723	21450	126686
724	21473	126621
725	21498	126563
726	21522	126498
727	21545	126434
728	21570	126372
729	21593	126306
730	21619	126254
731	21644	126199
732	21669	126143
733	21692	126078
734	21717	126019
735	21746	125985
736	21770	125924
737	21793	125861
738	21818	125803
739	21844	125754
740	21870	125705
741	21895	125646
742	21918	125584
743	21945	125535
744	21969	125475
745	21992	125410
746	22015	125345
747	22039	125282
748	22061	125213
749	22083	125142
750	22109	125091
751	22132	125024
752	22157	124971
753	22182	124917
754	22206	124856
755	22232	124806
756	22257	124754
757	22281	124693
758	22304	124629
759	22326	124560
760	22349	124495
761	22376	124449
762	22399	124386
763	22422	124324
764	22447	124268
765	22470	124203
766	22493	124140
767	22517	124079
768	22540	124018
769	22563	123954
770	22588	123900
771	22612	123839
772	22636	123783
773	22659	123718
774	22686	123677
775	22712	123631
776	22738	123581
777	22761	123521
778	22786	123466
779	22812	123421
780	22839	123380
781	22863	123325
782	22892	123290
783	22916	123232
784	22940	123174
785	22964	123119
786	22987	123057
787	23010	122992
788	23032	122929
789	23056	122870
790	23078	122804
791	23101	122742
792	23125	122683
793	23149	122626
794	23174	122576
795	23197	122517
796	23222	122466
797	23249	122424
798	23274	122372
799	23299	122321
800	23324	122271
801	23351	122229
802	23381	122204
803	23406	122157
804	23431	122106
805	23457	122061
806	23482	122011
807	23507	121962
808	23532	121908
809	23556	121853
810	23579	121792
811	23604	121744
812	23631	121701
813	23655	121649
814	23680	121597
815	23703	121539
816	23729	121494
817	23755	121450
818	23782	121411
819	23809	121368
820	23837	121334
821	23860	121278
822	23891	121258
823	23923	121241
824	23956	121236
825	23987	121215
826	24014	121177
827	24039	121125
828	24065	121084
829	24090	121034
830	24121	121011
831	24146	120962
832	24171	120916
833	24197	120873
834	24225	120839
835	24252	120795
836	24277	120750
837	24305	120714
838	24333	120682
839	24360	120644
840	24386	120599
841	24414	120564
842	24440	120520
843	24465	120471
844	24491	120428
845	24517	120383
846	24539	120324
847	24564	120275
848	24588	120221
849	24613	120169
850	24638	120124
851	24663	120074
852	24689	120034
853	24719	120008
854	24745	119966
855	24770	119918
856	24798	119883
857	24825	119846
858	24850	119796
859	24875	119748
860	24900	119703
861	24925	119654
862	24953	119618
863	24977	119570
864	25002	119522
865	25027	119475
866	25051	119420
867	25075	119366
868	25099	119315
869	25122	119261
870	25147	119211
871	25172	119163
872	25197	119116
873	25223	119076
874	25248	119030
875	25273	118981
876	25298	118933
877	25323	118888
878	25349	118847
879	25373	118795
880	25397	118743
881	25423	118698
882	25446	118644
883	25469	118590
884	25494	118542
885	25520	118500
886	25547	118461
887	25573	118419
888	25599	118378
889	25623	118327
890	25648	118283
891	25673	118236
892	25697	118186
893	25725	118153
894	25750	118108
895	25776	118067
896	25802	118025
897	25827	117976
898	25854	117939
899	25878	117892
900	25902	117841
901	25931	117811
902	25961	117787
903	25985	117737
904	26011	117697
905	26039	117665
906	26062	117612
907	26086	117562
908	26112	117520
909	26140	117490
910	26166	117446
911	26191	117403
912	26219	117369
913	26244	117325
914	26270	117285
915	26296	117242
916	26320	117195
917	26349	117167
918	26373	117115
919	26400	117081
920	26425	117034
921	26447	116977
922	26472	116932
923	26497	116885
924	26524	116849
925	26550	116812
926	26578	116779
927	26605	116742
928	26630	116700
929	26655	116655
930	26681	116612
931	26706	116567
932	26735	116541
933	26764	116514
934	26790	116474
935	26816	116436
936	26844	116401
937	26873	116375
938	26898	116331
939	26922	116281
940	26946	116234
941	26972	116192
942	26998	116153
943	27023	116110
944	27047	116062
945	27073	116020
946	27099	115982
947	27131	115965
948	27161	115944
949	27192	115927
950	27228	115928
951	27256	115896
952	27285	115871
953	27312	115833
954	27342	115811
955	27369	115777
956	27396	115741
957	27421	115698
958	27447	115656
959	27474	115623
960	27499	115578
961	27523	115531
962	27547	115481
963	27571	115434
964	27599	115401
965	27623	115355
966	27648	115309
967	27672	115263
968	27697	115219
969	27725	115189
970	27753	115160
971	27779	115117
972	27804	115074
973	27830	115035
974	27857	115000
975	27881	114955
976	27905	114906
977	27943	114915
978	27969	114878
979	27994	114833
980	28022	114801
981	28045	114751
982	28070	114707
983	28094	114663
984	28120	114624
985	28144	114575
986	28171	114539
987	28196	114497
988	28222	114459
989	28247	114417
990	28275	114386
991	28302	114349
992	28324	114297
993	28347	114245
994	28371	114197
995	28397	114161
996	28426	114132
997	28450	114087
998	28474	114040
999	28500	114001
1000	28525	113958
1001	28554	113931
1002	28585	113912
1003	28607	113861
1004	28633	113820
1005	28658	113778
1006	28683	113736
1007	28710	113701
1008	28737	113668
1009	28761	113621
1010	28784	113572
1011	28807	113521
1012	28830	113473
1013	28859	113445
1014	28882	113397
1015	28905	113346
1016	28927	113292
1017	28953	113252
1018	28975	113199
1019	28998	113150
1020	29023	113107
1021	29051	113080
1022	29078	113043
1023	29102	112998
1024	29125	112952
1025	29150	112909
1026	29174	112861
1027	29199	112819
1028	29226	112786
1029	29249	112739
1030	29274	112695
1031	29298	112652
1032	29322	112607
1033	29345	112556
1034	29369	112511
1035	29391	112460
1036	29414	112412
1037	29439	112369
1038	29463	112325
1039	29488	112284
1040	29512	112239
1041	29536	112193
1042	29561	112153
1043	29587	112115
1044	29611	112070
1045	29636	112028
1046	29660	111985
1047	29684	111938
1048	29711	111907
1049	29737	111868
1050	29761	111825
1051	29784	111777
1052	29808	111730
1053	29831	111682
1054	29855	111640
1055	29878	111592
1056	29901	111543
1057	29924	111496
1058	29948	111452
1059	29972	111407
1060	29995	111359
1061	30019	111314
1062	30041	111265
1063	30067	111228
1064	30091	111181
1065	30113	111131
1066	30137	111088
1067	30161	111044
1068	30185	110998
1069	30213	110969
1070	30238	110930
1071	30261	110882
1072	30284	110835
1073	30309	110795
1074	30346	110799
1075	30377	110782
1076	30405	110751
1077	30430	110713
1078	30455	110673
1079	30481	110635
1080	30507	110600
1081	30534	110566
1082	30559	110526
1083	30584	110487
1084	30609	110447
1085	30634	110409
1086	30662	110377
1087	30688	110343
1088	30718	110320
1089	30743	110282
1090	30768	110242
1091	30792	110198
1092	30814	110147
1093	30837	110102
1094	30862	110061
1095	30887	110023
1096	30912	109984
1097	30937	109943
1098	30961	109902
1099	30986	109860
1100	31009	109815
1101	31032	109768
1102	31059	109736
1103	31090	109717
1104	31117	109683
1105	31140	109638
1106	31163	109593
1107	31186	109546
1108	31213	109513
1109	31235	109466
1110	31262	109431
1111	31286	109391
1112	31311	109350
1113	31337	109314
1114	31360	109270
1115	31385	109231
1116	31410	109191
1117	31433	109145
1118	31458	109105
1119	31481	109061
1120	31505	109020
1121	31528	108974
1122	31552	108931
1123	31576	108887
1124	31599	108842
1125	31624	108805
1126	31649	108763
1127	31677	108735
1128	31704	108706
1129	31732	108676
1130	31755	108632
1131	31779	108590
1132	31804	108550
1133	31830	108516
1134	31856	108482
1135	31889	108470
1136	31914	108431
1137	31939	108393
1138	31964	108355
1139	31991	108320
1140	32015	108278
1141	32039	108238
1142	32063	108197
1143	32089	108162
1144	32116	108129
1145	32139	108086
1146	32163	108044
1147	32188	108005
1148	32215	107972
1149	32239	107933
1150	32263	107889
1151	32285	107841
1152	32308	107797
1153	32332	107755
1154	32357	107718
1155	32383	107683
1156	32409	107647
1157	32436	107617
1158	32462	107581
1159	32486	107541
1160	32511	107504
1161	32538	107471
1162	32562	107431
1163	32587	107391
1164	32611	107350
1165	32634	107306
1166	32661	107275
1167	32689	107248
1168	32715	107215
1169	32741	107178
1170	32765	107139
1171	32789	107096
1172	32813	107057
1173	32835	107010
1174	32861	106973
1175	32883	106928
1176	32908	106888
1177	32931	106845
1178	32954	106802
1179	32977	106757
1180	33000	106713
1181	33024	106672
1182	33048	106630
1183	33070	106585
1184	33093	106539
1185	33117	106500
1186	33140	106458
1187	33163	106412
1188	33188	106376
1189	33214	106341
1190	33237	106298
1191	33261	106258
1192	33284	106216
1193	33309	106178
1194	33332	106134
1195	33356	106095
1196	33378	106045
1197	33402	106006
1198	33427	105970
1199	33453	105935
1200	33477	105896
1201	33502	105858
1202	33539	105860
1203	33571	105845
1204	33600	105820
1205	33630	105800
1206	33663	105787
1207	33691	105759
1208	33722	105740
1209	33751	105716
1210	33778	105687
1211	33802	105647
1212	33827	105611
1213	33850	105565
1214	33872	105519
1215	33899	105490
1216	33924	105453
1217	33949	105416
1218	33972	105372
1219	33996	105334
1220	34021	105296
1221	34046	105259
1222	34069	105217
1223	34095	105183
1224	34120	105145
1225	34147	105116
1226	34170	105073
1227	34193	105031
1228	34221	105002
1229	34247	104970
1230	34272	104932
1231	34294	104888
1232	34320	104854
1233	34345	104817
1234	34368	104775
1235	34391	104732
1236	34413	104687
1237	34437	104647
1238	34461	104609
1239	34485	104569
1240	34509	104529
1241	34533	104491
1242	34557	104451
1243	34580	104409
1244	34605	104372
1245	34630	104335
1246	34655	104298
1247	34680	104263
1248	34706	104230
1249	34732	104197
1250	34756	104159
1251	34779	104117
1252	34804	104081
1253	34829	104043
1254	34852	104001
1255	34874	103957
1256	34898	103916
1257	34922	103880
1258	34946	103839
1259	34970	103800
1260	34994	103762
1261	35019	103727
1262	35043	103688
1263	35065	103643
1264	35087	103598
1265	35111	103559
1266	35135	103520
1267	35162	103492
1268	35189	103459
1269	35215	103427
1270	35238	103386
1271	35261	103345
1272	35285	103305
1273	35307	103261
1274	35330	103220
1275	35353	103180
1276	35378	103144
1277	35403	103107
1278	35428	103071
1279	35453	103036
1280	35477	102996
1281	35499	102953
1282	35522	102912
1283	35545	102871
1284	35567	102828
1285	35591	102789
1286	35615	102750
1287	35640	102716
1288	35665	102681
1289	35693	102652
1290	35716	102611
1291	35739	102571
1292	35763	102532
1293	35797	102522
1294	35821	102484
1295	35844	102445
1296	35869	102410
1297	35893	102371
1298	35918	102336
1299	35944	102304
1300	35970	102270
1301	35996	102239
1302	36025	102213
1303	36054	102190
1304	36079	102155
1305	36104	102121
1306	36127	102080
1307	36151	102042
1308	36175	102004
1309	36199	101965
1310	36225	101933
1311	36249	101895
1312	36274	101861
1313	36301	101830
1314	36325	101795
1315	36351	101762
1316	36372	101715
1317	36396	101678
1318	36422	101644
1319	36446	101608
1320	36470	101571
1321	36494	101533
1322	36520	101500
1323	36544	101464
1324	36570	101431
1325	36596	101398
1326	36621	101363
1327	36647	101332
1328	36672	101297
1329	36702	101276
1330	36725	101236
1331	36749	101200
1332	36780	101180
1333	36808	101155
1334	36836	101128
1335	36865	101103
1336	36891	101071
1337	36920	101049
1338	36948	101021
1339	36973	100986
1340	36999	100954
1341	37022	100916
1342	37045	100873
1343	37068	100836
1344	37093	100799
1345	37118	100767
1346	37142	100729
1347	37168	100696
1348	37193	100661
1349	37219	100630
1350	37244	100595
1351	37268	100559
1352	37293	100523
1353	37320	100493
1354	37344	100458
1355	37370	100425
1356	37394	100390
1357	37419	100354
1358	37443	100318
1359	37468	100282
1360	37491	100244
1361	37516	100210
1362	37542	100177
1363	37566	100141
1364	37595	100115
1365	37623	100089
1366	37646	100052
1367	37671	100016
1368	37707	100010
1369	37736	99988
1370	37765	99963
1371	37793	99937
1372	37824	99920
1373	37851	99889
1374	37876	99857
1375	37901	99822
1376	37928	99792
1377	37954	99761
1378	37978	99724
1379	38002	99688
1380	38026	99650
1381	38049	99610
1382	38074	99576
1383	38098	99541
1384	38122	99504
1385	38146	99466
1386	38171	99434
1387	38195	99395
1388	38222	99367
1389	38246	99331
1390	38270	99294
1391	38295	99259
1392	38319	99223
1393	38344	99190
1394	38369	99154
1395	38393	99118
1396	38415	99078
1397	38438	99038
1398	38464	99006
1399	38488	98970
1400	38512	98933
1401	38542	98912
1402	38574	98896
1403	38600	98866
1404	38626	98833
1405	38650	98797
1406	38673	98760
1407	38698	98725
1408	38725	98695
1409	38748	98657
1410	38772	98620
1411	38796	98584
1412	38820	98547
1413	38847	98518
1414	38871	98484
1415	38895	98447
1416	38920	98414
1417	38945	98378
1418	38969	98344
1419	38994	98309
1420	39019	98275
1421	39044	98243
1422	39069	98208
1423	39092	98170
1424	39116	98135
1425	39141	98099
1426	39165	98064
1427	39190	98031
1428	39215	97998
1429	39240	97964
1430	39266	97932
1431	39290	97896
1432	39313	97859
1433	39339	97826
1434	39363	97791
1435	39386	97752
1436	39409	97715
1437	39433	97678
1438	39456	97640
1439	39479	97602
1440	39505	97570
1441	39529	97534
1442	39554	97502
1443	39586	97486
1444	39612	97453
1445	39634	97414
1446	39658	97378
1447	39683	97344
1448	39710	97316
1449	39736	97285
1450	39769	97271
1451	39796	97244
1452	39823	97214
1453	39846	97176
1454	39870	97140
1455	39895	97109
1456	39922	97080
1457	39947	97045
1458	39978	97027
1459	40009	97009
1460	40036	96981
1461	40064	96955
1462	40098	96942
1463	40123	96910
1464	40148	96878
1465	40175	96848
1466	40204	96825
1467	40228	96789
1468	40252	96754
1469	40278	96723
1470	40303	96690
1471	40326	96652
1472	40347	96610
1473	40373	96579
1474	40398	96546
1475	40422	96510
1476	40447	96477
1477	40473	96446
1478	40499	96416
1479	40524	96383
1480	40552	96355
1481	40579	96329
1482	40605	96297
1483	40629	96263
1484	40651	96222
1485	40675	96186
1486	40699	96152
1487	40725	96121
1488	40752	96091
1489	40780	96066
1490	40805	96033
1491	40829	95998
1492	40854	95965
1493	40878	95930
1494	40904	95900
1495	40928	95863
1496	40952	95830
1497	40975	95792
1498	40998	95753
1499	41023	95721
1500	41048	95689
1501	41074	95658
1502	41103	95634
1503	41131	95609
1504	41155	95574
1505	41180	95541
1506	41213	95525
1507	41236	95490
1508	41262	95459
1509	41289	95429
1510	41313	95396
1511	41338	95363
1512	41362	95327
1513	41386	95292
1514	41408	95253
1515	41431	95216
1516	41455	95180
1517	41478	95144
1518	41501	95106
1519	41526	95072
1520	41550	95040
1521	41579	95014
1522	41602	94978
1523	41627	94945
1524	41652	94912
1525	41675	94876
1526	41699	94841
1527	41725	94810
1528	41749	94775
1529	41775	94745
1530	41798	94709
1531	41824	94677
1532	41851	94649
1533	41876	94618
1534	41902	94587
1535	41928	94557
1536	41950	94519
1537	41974	94483
1538	41998	94448
1539	42022	94415
1540	42046	94380
1541	42070	94343
1542	42093	94308
1543	42118	94275
1544	42142	94240
1545	42166	94206
1546	42190	94172
1547	42217	94144
1548	42243	94114
1549	42267	94078
1550	42291	94045
1551	42316	94012
1552	42342	93983
1553	42367	93950
1554	42391	93915
1555	42414	93879
1556	42438	93844
1557	42463	93811
1558	42486	93775
1559	42513	93747
1560	42541	93723
1561	42567	93693
1562	42592	93659
1563	42617	93626
1564	42641	93594
1565	42666	93560
1566	42693	93534
1567	42721	93507
1568	42746	93476
1569	42772	93445
1570	42795	93409
1571	42819	93375
1572	42842	93338
1573	42866	93304
1574	42892	93273
1575	42917	93242
1576	42942	93210
1577	42968	93179
1578	42993	93147
1579	43022	93124
1580	43047	93092
1581	43073	93062
1582	43098	93030
1583	43125	93002
1584	43150	92971
1585	43176	92941
1586	43208	92924
1587	43237	92901
1588	43265	92876
1589	43291	92846
1590	43317	92815
1591	43347	92793
1592	43373	92764
1593	43402	92740
1594	43429	92712
1595	43454	92680
1596	43477	92645
1597	43503	92615
1598	43529	92586
1599	43554	92553
1600	43578	92519
1601	43607	92495
1602	43635	92469
1603	43665	92448
1604	43694	92424
1605	43721	92397
1606	43747	92367
1607	43772	92336
1608	43797	92304
1609	43822	92271
1610	43846	92237
1611	43872	92207
1612	43896	92173
1613	43919	92138
1614	43943	92104
1615	43967	92070
1616	43994	92041
1617	44018	92008
1618	44045	91981
1619	44069	91948
1620	44094	91915
1621	44118	91881
1622	44141	91845
1623	44166	91813
1624	44193	91786
1625	44218	91754
1626	44245	91726
1627	44270	91695
1628	44294	91660
1629	44318	91627
1630	44343	91595
1631	44368	91564
1632	44398	91541
1633	44423	91511
1634	44448	91478
1635	44471	91444
1636	44500	91419
1637	44526	91391
1638	44551	91359
1639	44575	91326
1640	44601	91295
1641	44624	91260
1642	44647	91225
1643	44672	91193
1644	44699	91164
1645	44723	91131
1646	44747	91098
1647	44771	91064
1648	44796	91032
1649	44821	91000
1650	44846	90969
1651	44872	90940
1652	44898	90910
1653	44923	90879
1654	44948	90847
1655	44973	90815
1656	44997	90781
1657	45025	90756
1658	45051	90726
1659	45077	90698
1660	45102	90666
1661	45127	90635
1662	45150	90599
1663	45174	90566
1664	45203	90542
1665	45229	90512
